sessionID;TotalTimeHH;TotalTimeDD;CaseLength
yogKUEOm4uqZspDPr9hgQY35BamSeWppQLnUP5Ofedp1jKYHBCqWpsZJ3GKYn5hBEcGafLlIBKhW8vtGvglWBU6OwuWXFEU5tZusVh8Fds1Lwhg33X8biIfljVfznSd2GJNc1vOtknlc6JlprnnfsF;0.16;0.01;44
My4NliDX9JpQiQlSn0J9yNT01PMhKqXTdv7UCOHR9vxp5sugBnl665OGinMk8BeBHo9pY2mxYJKDVMiSulWfazUNcz4Y7t3D8hu4cGtweEtqkMcDR8dwaxRiLOOITtCbucYVIb3anIVW8t35LKE7Ct;0.16;0.01;54
BOrxhU84DIZA6x1HMbO1RDNU5E28DhV2xQB8EBKWDuPXVlshXzf3y0pQ8kkDjIUnMaR9oR92jayhhSpTOahPJja8Y8QgwcgUBjFGh9KtI9XBdjTyYDJpKSEYIYlRiho7iBUIXFxEP3Ye9SFCcVy0n8;0.16;0.01;95
1XbmkmeOglLpMo8SShciQcVGElWtiD7F5KG5HL6lgA1tLqMIMmoMzYhiNxuJtFcSfWiA8JVdlzW9o8qS49Zz0b5AVE8dDNpQBrjLStj4LjWfwRhU9fVX9Klpi8Ove6oJe4f4NPhhsxlvsUZWw2Qojf;0.17;0.01;21
wGZdSDvxcDGNvAiPDZiQv58yAuLQ5AuvlrM5lq2loml2XjZJWfFjs9ok0jg71KdkwuC5LAZdgnBZu1v33Qpb0L5meBlw7gb6lNAvDgDVYm45ymVaRwsXGcDn0bOa7S1wcPQR6Q9TsFljUCef4ndls4;0.17;0.01;51
7Iukg7jsjWwfEtbDNYQhSVKoaZHm5T84AZQfeTuJjnsWh9IdOYLTz0YY5p448CMDFnrF2vEPZBHUCHVeYLd7wHYixuzWUM1hL6vC39C3FR05PQ9bxEQdVuHqRMwf2RHZNugdTokSuXWcZF0zaKWXGD;0.17;0.01;60
Gy2xL7B3hdc0xroNwaStLqfCbi3bLvUcUG3jIqR7cGmghDD3Yja31lekTZDXeDD1FylROvk8mUGkwSW11mijSEWQ8UmOC7fke9MG6KrkqRJTCmnXHcLTLxp8fqbYByYcZLcShtrNj2dQTdWqkzmhXl;0.17;0.01;69
Ml946zRHAi8p4N3f4rLcMRTp7gMZ5VXfLIwqcl8Ebe1WQtg0P2N8LlsyCTmdgghvMExZ6dPzM0gAr8CuiWCqeUAT417hrsE5st8iaNoZZ0kVApph4Otb4ZGdEx4YQVZcvF0fcLUS2c6M8mGTzHsCnI;0.17;0.01;77
65ooDo0dJVoBmnwRWuyICd3fQsGd67X23hzvCIekuBpWMz9hT55EsGmokzrSCsOmCrcpdYRN2y2bDL4oHuOjxNFPype0hj1NusjNRjpij9sINT0bBKN4iwRD42GWJZLBmi2uxUWUMZNtddiEKMCWfg;0.17;0.01;147
RsMxwADpIU2RBoBV9DL7XiPyxjQryhaYBntmdTtsMGJPen774P64QWvXR7OGqmuzt5wHASs19zcl7yCbtKWAtcdd2mDEuWAlrTvAbkqzFLUx2aAI12VfW5LBgIhTzkCtHqpDxJFSRq5MCLr360fgxM;0.17;0.01;199
vQBaeaxN11ZWXQXijItXbGgDmVcnqr5JAoK81siqZ7hUcVr3OzPUrFX9UMK6RK0c1tNtmLiexDypVJrPUKyu7tlzHZgya4hV9lD143amxS9J1XleNiPLN3rlvEqCy3fB5zRXuSOmEfOewmgDFeHd2z;0.18;0.01;54
yo7upyZlfau0jz5t6rzi2TfC4c6TEhXfrUyDPE19VRo8msZ7uyCmg6JrdouUWzlJDUQtWkUcR2Hs9HjQZHTGP5LmdaVO4Tq8El5nS6NxnqPFQXmw8Efle7VLWIZ4EKxZ5idhVs5ziWY3fG8Psh0tz1;0.18;0.01;62
TJufjKixpZCqe3hoOgq0sKK4yRahlh7wIZHGnS9TpzlIlC0VTxlk15n7UsH0syQ7y2hUFYvBEw6NsKY7eE0hh00xLZgfVCua9OPmugr4BqHLBLEdQTIwPUjOao4vsVU6TmATKacuwf2FIgMUvsoQti;0.18;0.01;76
pMLGNG0Ml1Vg5qmhsCzKxGqOGqPlo8tBldxavdvArsQiQwjV9Sa5KZMfCT8qCuBBcWvjEMWBXMxmHEO5RIq8sbGM3mNJbj3Bn1dqwjAkw4Rpk9W6bKhEczKIxVb2W7Qs57OEcXobeJiSsjtOzYTRIb;0.19;0.01;9
O85RgZXCXIOdv9R5Zz6Cfwmrf4kdfg3JU5cibkxQjvdAsMSrtCccQES669DGfSALAlprAxsgysl6ysz461vNHNsKdbztPw7fxjjZCouTny1nGcMhig2u73AEfH3DahLO6lWLJPfRGdEHeJa0edySVI;0.19;0.01;13
45HoH1P6Xs0dGrtMTjOGoeKtzF9CC78GOUG60SDd8E1ADuuNWwW72Uu3JhjCsJsaJmadnbbWQU598AsGrCSo3sh6dqFDSLv8RPFwy9mvEKPwXwZe4EUOL757JWloIZLI0cWnCm9p2ZbFuZvVhsDr1B;0.19;0.01;43
MT4tK9d98NFP2gqkcIbWvTWyNYFm6vOSONoDHckD9ErsipF7uhHEAAr3uOOUUJVZcWTNFym0FmXR4F9QcmoBZrGxn85eNAWui6AI4sWL37Q82kEQscOQnBStWPyoJIZgcuLzDrqQrHn7u0B4eIRbbm;0.19;0.01;93
znVc0brEoK9MzC7Qohiv8kDetmPjSqPzlfGhMyQGZAh0mp6qTFAMDwLVRhSZPZRMQYnWiQxwcwUwMceS7M9jGA9rRXM5KiXepY1fzo2hwLTd9Ea8X1fVgh8hkPK6iby5oHqHsdGkBpT5FQE6GUOeKo;0.19;0.01;111
RdYWBZlqp7HOTj7Z5g46MrZX1sBNd9CPdpOFgZdR5GrRckW7ZdVi6ForseJUJvOA9H2ct6kBm9fwYOB5NO0qPyZ64H3wQUltA0ydYFfpe1EP79JmOcfJZCitNjdIwC7hIsoJBPLzkWCzGAUoGNjB0v;0.19;0.01;164
zEkfGkDwYwniHTEXUjmirroKHuRgRMPEF8SYAEtmTPXFpsytyWpttmuuj9GCYn2XUgBSzsmDudV7S6SOmQb5Nca2cYZwGWOKDpjbsC9pfWXVZjSKs3O17hTdVZQlDky4RWnKq4DqWZjzNH2a03G6ss;0.2;0.01;7
mP8BzihTlS41I50DtUuoPinwjAUYRN1LhcH7f1lQFS4p9NuV6pcN8X7Ou1abtXQEIOf0xdtmphHLwU3QdjzKYgUqrUUdw91ZUAfGCVwPd6iufF8YR2MhgqE3ucrUKZXXfuNnPbl2U6K18g77tA52E0;0.2;0.01;15
YljK9EJ0QIo15sM1FE6GX8eVN5Tr5S27dOT9bfSdLf6NGXnXu4npYCdmcuhBhDOHs0PTDU9lmdrWH2nYXbtfb4nHP8mdL4KkY1seAqlZFblFXrKuI1fJgjFEYglNA3XEqgxplLPihp3vLWXAO8LgQd;0.2;0.01;21
iMjeprdWkgkYj1utanzoolzKQyEOEkmz8l3SCTyv6Miyd00jbnVyyeYpQm1CNq7nQD48ji4xW3VD0J9xbXlqe6ZRpoQuxeNRSZb7VFs8uN9b6CBC7h7pSYRtCWjkvGfvxopxJGtXMD2pgR9KGX8IJn;0.2;0.01;33
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y;0.2;0.01;76
TnMCcGC0ZxrtBCKUdkzGE8mgx74REAWIln0le4vfb7POuPx5FOGh5vuGw07fjvGyxEs1L5v1k9sb3c37LiJyUGiabEoguScKEg2p89dxIugLfAEHrD86hG7Iaj8ukX2DX32rOPrgNkQ2ipJL7MMBut;0.2;0.01;82
wbUFR3LHqA8Yxk6V0ZVCig8Wa0PkomaPmT0UJkNhVI3YKYSmQP38tG6V2wkXrKP5BBdFIvJbgwNNMMGjiE7vCtj0zL20iifX1Baf2Vk1Q7HeSHsVqT9pMp7WwayE2Mqy5QQjSlxZ3lqfjojlp4ubEJ;0.2;0.01;83
tak8kXTYy7rk0SJugS0HIsU6gw1OQQLWBShiDIFffpoBOAvsyB7ZtlILof6ACNY6G1N7mcVANHn7b8Shx7ztknAHWdS9AmsGw7Jv7nLuYTTnQGCGWnCXBYT5pR6GhaNlOsffIeol7jVnc7ooAGjsKd;0.2;0.01;92
tPNpRb71tbiIIt3cqypGnNZq7nPLTqxe9vVwpbMW5Slbad5g03aBoCAPS4cKkmenAxq2XhJIMavKwdCu4tkFhDYP5aOmfmyVRhi0yqza4mopSsLof3lpajsNPMzv7dg0Q8dFWNtEDhHGrAWgme4ERn;0.2;0.01;159
tYYPeaOFljrcsCAGQaWrXeNR4BBqj5yG0Qrs40BHqkzD3M6tt1GRcjjNoNxhIuu7PIaJbCYtwtALsHM21cT7Ap0Xph0AAeRCWNsnaGa0gliXiw3fDeIVRjfWX9Lv3H6ICNx2ZUeyBYNpFOiyKhgy3n;0.21;0.01;5
q4r3TeHi7rqTglYFnmf3m1YsMd8vAH5oQp6wDfwePIynRglJde2MCcYaFiSPFT4WLzMeeGyJo5koP4KAve8QWEMsVoM8CtfuR1pa9khjO8Y5M0mDi5nYzegLz9R7laPV3xuoqzTu78HcTJ0g16rc6k;0.22;0.01;13
4nXTwcGab72ZHEBdzRcHp9euZIUG5m2VXGjzuotCY2CbI6dMCud17DdkDc2RM5TuQEBihTaZHVAjlPbOqHMpEV1UefbFv7i1nvPZHVAVPse5lHEYdkBfKR6VnKsyPijIMKAQTWLqLvQY5hfZTATZET;0.22;0.01;24
xXutoGM9xddmVWh5R7QEuEfBHP7doNfI6chInpZPYPQ31dqYGals30FpXoi7APW67hlOCdCWaeQdvlsGrzFshWZsPi4ZEzoANysmJ9JiJ5mjhfAvkDITZLM0uYxEO1oo2fK5rOlwb58aAe9quKMaKo;0.22;0.01;40
ut2gMl9hFxEz88gp7is2euGXFwWNYcKTraaP029JC4EA7OyeRcOWf4xRa9MYagexnP9sWJVlEZEtBLb5odTPlVfreT507aaJMyP9NN38F3ehudaz05mhTQqyIMwhFju4wnytwjWQV9v79CeA6bh7GE;0.22;0.01;91
I1yDAJqkrjT1NqgngnnC8tnqAS8f5PQ573lll0yuJ7s5TpRWTts0z7UiiozO96p8zUv69liHy3C4wT6lEkRpAIwkBrZVyRXVksqejor2N1nyvxOZXMkafNLJfWWPjQ3lrUBHfOALepaZYK7Avnne0M;0.23;0.01;63
5U14TPzJUbtBlfuVytwAE29HOVn3VZLEDzlHZBzkDaEE4m3LZp4Vdwx4JViuEHoeCgwzKr47jVTmdOCsZiO9sHYQliczWruhIcfnnYACJs2lagy2RU5rc1vjM87rnbmwz6NwNohM0sfss85d4qmdRf;0.23;0.01;75
OoF8gKmaluicvCSxjVv1AQFWf2YLqvysTC6QsQ2B9KFFtzid4k9fnzBNuNt7ijEYY40VL74sEEeFBzLB0V7ENIjvTCN3Key0qZwBqMHrStYCiyIzCUH1oimlhoY4oHSNlDyInOzGR8nyRwM8OnTDse;0.23;0.01;272
kgP9IDhsnTYdy4KR8SEwQxAXpYswC0p3NL8Sico5jhJIQDxSugLWoeT5offlwhqqIjpwSaacL0zHA1Hh9TMoOSRF2cu6oH32ki8HEKpD77gaGCnncMfIcW8viEvtz0pkl0XjxRDcDQzL8G6bCgjzIp;0.24;0.01;2
XqNPYIVyhOGmPiWh2dBXsjpIDsYenYzh2Tdeih79K4RnzeUFJZtd9hJxSZhAssPSAmGlvs84gK2Ojb08juH1IMCYqMG5fX4tHHBsXemd0x5ZxwxOASH1vwAG7YKpLF8kDs6pxfVR4ZwaX556XnGkLQ;0.24;0.01;42
llHz7hWzlbXApOvCEMuQ2z9TLEhcULbSE5pnJXp0fUaIhdN2WWLo6TfaFCyybtxhAyqmlCWg2vFQGFyRNcIWMBNTwdFWc1yMD2rWz3AWjCTFf1JVn9HnFuX9Mp9bMZkVmg97yEWBJnvJdPRlRxMZ11;0.24;0.01;47
QnEdvXJv2XPWAqtuK0bwV6yz2LCHSRU9pJvb4vQwq6LYT02ENv7OV7rohsWIE7iGha6wk2Xd7IhkhrY6RW4G9j818jKh9IzdCPmm3S9MmDysDvgaW19wsgTq3SON7GiiTY8X2ySa1N5liIFDV3LS7L;0.24;0.01;60
AnOOyPGoxbXqxigacfLYdihsCEKDa3fFTaf5S4zP1ATUbqZHkpmrA9BY52k62fl1UtfAyDp6o1ewS9lfzrwfJZehY3dbpYQkAEha33hqKo68c6eEt1YoVHw0VVFkROjUBA66eJpIcz6OL5F6dBPPU0;0.24;0.01;234
LsAEIL39xwuOx4dY5FZe09TIFVS61p0t64mOgfIRuACELlpHfrkiZdR5OCwwLPfoQy55sv4ECzPPJBkwZ1HHTDBptJQ5PHKfW27ryRYeUJ4hJhQCbcF6E3wZTeJ6A2mYvrSLXp6VLsTxtPqW5BfiBa;0.25;0.01;4
MH4RumsnbJp3mKoxC4YF9JAKc9BrtfWKIopSxJMChoUQe6HoO4n14kyy38XTHHkh370E82xlLiy04Q0Oca0wPg8luZXw5tzHK9FxDSHn3dH0gisaysGX8Oqn8hPj5jHXQqTA1Rb1nHZrw8yQ5FHLhC;0.25;0.01;8
uIjIJCCFMZEvdZGmTnl83ctRxcsbbmXjfgTzMu94Po0DPstNHZW6BQ11Epla8aeMD96IC2FjM42QOk6XsHcIM5ELjeXeOG2LSTmbQwZF4sD44Z0hryPuiYc6afaqS6mVT0Fa47YkqjMhLtaihvKrjQ;0.25;0.01;22
2DU2ePNCCpLrewnyjM1FI4jPADzW8iBYruk3S4peydC4lLNx4aab10QVbtsmTjvc8K4BwAqjMD31NzxH9b8tnx8EOj62vhYZmYfCJDOWWlbzWSNXfebYi4Mfr2zuNOfa4Xj931UjIgA1FT9Gf7kPMb;0.25;0.01;25
VFFECqiYJVZwc0xMxK2LumY3LXW54uHlj4O01U0NZSbWvQEieJ3AHlORLtyT6CesjnZugdOZTBnUFZwnU7Nj7JPj6670wJyKB9j0FNwTmreokDApblaF914ds0J596aXAZwJbtDWsqhoRgkkhUZcx9;0.25;0.01;126
c5Amt8AbnHrhmcfKY7uIYy11WU1yGsToObkb41EwDkAkXoNg0Fp3AtBYbEflSJiQwKoJJ0v7QPsggh8RuCrCmSqyB7hJc4bRPNIw26uIqnlT3bjbbRtNYTVlZfBhBix4AmUnHU9hwOUIJoGGFEtYKg;0.25;0.01;131
daitJwBHFrKcf5JsSKlujnRuCepPbRKO2yRqJPart3y3XHLCMBPEkDgqsvt1VzqjfIafhliXGgIHyxEE1pbQrJA8cZH3mU5IkTEZRxBZAQqLlsa2ap14vFinlReMFWXDtyoxgoW61qkVa3flDK1vSF;0.25;0.01;134
fb5CkwNdZom9dvN4AI9TayPg5nLwz39e66SHi13irrKcn4HkjBevMbqOBSlVg051vrBNBYwYeD0V1shnkTSqdRfULlAMajECfRumDdQeY9YoEg5Rf50nzjP2CLw4oniAOYYMm7mSIZmcgLEvaOwdhJ;0.26;0.01;11
4MmDStnk5E55A0SucaMRKjNRZTcuuceIcvhiLzCOWNJHU6ErvAHkihNL0wyfGjF3L9qrSvQEPiB91K2sR8PYoQeqnRZZ9zAO13WjzBIjKgNWr6CxRVKekPcQWFePsPcC7BHja9lLwLK5BX9gDLXEou;0.26;0.01;29
l4spWY0R0bW08QWwVX0kwFqxaDFJRwOEU6KRriWwzUjodqkfUZo9luZWGTtgtEKTq1JasxSWa7xNHISNJ1AlLPNBV6X3mxM4DFTwBZJMQ83Sj1b4PILFbSEXymCoM6rnFpl5kzmO80Bz1Db44iFNfO;0.26;0.01;31
kczNogJjM6OkViiIJdjnxjmqE5Pvma5AJmqiywOsfScso2xCCygQsyfBtGAQ812MNB4JvczI3SEXl8LICS3BIAULwItAGDQQAtdzcn4iMfliQauwNmX59won62iF8y0MXGJMiJFPaJOvi4I3J0E4y7;0.26;0.01;37
zQ5KwTJ0Xb4HggheKnwytjkY8QQcU9sWI7CQAPEvQkVAjt1rM2nxEWvoTiFeugoptGsR3jGmU6y6utE7dbb0HgfCMVUcBMAagamqfk2SxekxormEMRG9sphuEJkKYIC96hU2edwIyK0i0i8nalV1rP;0.26;0.01;37
Pht0MIjfhymy9OOsmG6OLxuaC7XhNEDli4qygZBdQQnjzcuueptv4TE781fnkQPSxOJ5ZsLjwweFvHggydGeo8IEwkHbJr7BcdOwfpiNGKPTHiZVsgxzvo4zKLfsolXm6q95WSYPwqCf5GfhwmrBOK;0.26;0.01;51
Q9RPNEerQCAkvZXN3yClqvCEgojE8HHtMAhJuG1JmrmXTchwMPNvG6wy9EatgKd8OQUFkVsjdWGtbgT3TRqPGmRnWuwqJ0WYGzomG2skJH4TK8MH5r3a5Fhe8yG0W9Os9TVJxxkicBTA3PL8L6iVsy;0.26;0.01;81
RPO13VQr2FEkgJSC6CorheqWXh87O2FbKtehXnZ2LBdyXdJNOMgwNgS2IefMGIE4S9X5AazKXfstT9TaWTyUppMo6XXSXDYrsosagPVMw9CBP3KMiZXqiwZYV3mG2q4Hu6AcSv963EosgpX8f0g3pS;0.26;0.01;93
XlQopGE5gzCYZC2MZBr81ulL67oeN3Ue1JFYOeA6T6trYNTYp9WF2mkQlh2xuZjAaiFes4Y6XZSYxHLpe0aGH3a4X95xV5QduTKKlJ7ITD7oBExbiuqNoiLM0OkpWDuL4nkXlSEEinYYTyIlSPdvdo;0.26;0.01;117
bb8TTyuC99G2z6vSvQocHL7N1iDz1OM0tilm2Q7oq9VkKy13GP0rtGlYavg3j8EitVHdEn7u6Wnrz4I6gcjY3rUpOUuaLu38rxA5VcP2OUvc5S0YwyuAtE4oQpvSw4u2tCpj0VjnzyKaTKQWgoA2q8;0.26;0.01;135
lcYTCOTspJLbPZpK1S1eKwbVBmZYEBc4ISUEZwjaMNHNPk4fsV3tx5SfSEDp7bOS1gmwSlRigbrvH1licH3RyfwgIeVSP3eMEGAiMkqC3xh4pAA1p8hlHtZ5bmpOdeFotuaPqwiqe2ykC7pkHy16XW;0.26;0.01;160
pkD1OBPIwcl6S6z29p9xZNZIAoHjSfcg59huDh8c8IarofCE7FGvcfEfOV8rbm6BYuyUyZNsjUBT7mfbeKBBBPbcwNdL1jWOwUV6VKTmGQlDCu4jwDA0xcFg6rAJBchB51k4XivZJtKulYKMG47KS6;0.27;0.01;22
le3gCaOtsyvmzXobk0fwx2cbPqMy1vS7Aqna81WhngjgR2tiB4tDBXW1kFr5cNojOOxro0q9HDJxeieGnLgRr92ku1u4PGNs4K5RnBVVbSpFeqkk0zSHcMtE9aKLenyHf9kjE94EF1cS4j71d02SmV;0.27;0.01;75
SqCp13FUmoDaQyiLT273lsZd0YXiUiy1LLbNAV9xPjs7WzgA28JRKZ3rujcfVrsEg6FcYfvzy4aFriLiDQOvpKuL95FtShsQddtd6A98ivyCNZBv49y1mkwaUmeddirFrqjzWw2cAOrMfNY6sYxcBi;0.27;0.01;141
d5SQBrRxn1tkWbtSvkVg47nIt7cb34BxETtKtfqinMV08qIpu6kt6WgmQaYI0RMcQkskpzUXzrYR9YGT3dWoAuhlE7O5MapWcvsYrijdClcXnCudVminR0OySqOdi6pHvxDbFLl056LDmUneiU806o;0.28;0.01;12
P405tD7pd6DZLZmPNxVwOeCjwe3SwYNmTyHKyFZ3Iw6toVjSzHk3XoBKV45NrsKbeuaI2WAY9sLxcUTYYjSe5x9UCgaf5Wgl0LqqUu35b7ocWLzCSnE5tIi5OTBPYwuQX2a6IwZGXgeS5NNXtYXiV1;0.28;0.01;15
raH8k6ITjpNDhhQRaTj8p6XXg7WxFl6Y1p1mWhXHzVXS39yBEAlnLkQA8lyZzArfnLxkXbpeDuBfTZPdnzFLAkEiiF7jRlYFjQgyt4hgsat2F5GDWyfoix0uCvBhdvw1l9P1j63ypRsJG5F2M6hFov;0.28;0.01;15
x7jSDLrTeoV2w6myB1ziF68YjZx6nsNHPeOjzsPvQ1USrbqpaA8FUcw1vNIn27xvSfVNlxWVVp1nm4ZbNWG8mARaVi8Ceb9zM0Bwub8wPfdAvCLMs55NSoukSVtWbisK7DTfHWQ85mY9jfcF56zUMA;0.28;0.01;19
EdQXpvswsDs4PHEsSHSgBNxDFUlLAn2ZHX5oLYpmFZSazODiwbt5acSizn8a96WgMie5YQOHQRDXxHcFTDqL516cihoE9q3VrpqE9VuDLxey2tepXoYLJ87KRtPGS5BwTvBlHprvZoYmXcs23ytq4y;0.28;0.01;32
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA;0.28;0.01;42
bYJmONNmMJfjzE1MyphmZASiUWTw00e13UnuvscbhJ7N5cY4k0ioj7BXAUbrF5fBl8fKWz4ja7pVix6FOhC109ZP83RzAqjChT6a1Z5iJBygO0jiJ9xpgpeKKf6o5cpq6RWjPfPbmGdnDj1imRjyUZ;0.28;0.01;61
FOTJfASYG0GMahwZQdAlKSh0I2Ywala4NhwEBw2DuifxcQBqnZKompqpcweqS4jfaHUqrPm7kiJJAlmXwveG4RgYVv2BmOfyHbKpSeHwLWNujnVRP4tqnZx0Tbsdrf7HJR58iD82h9YiUQPe4Lh0rg;0.28;0.01;93
kfcJEIXrjZVIbZ8gqHuMk1VyxfHQGRLGKZlxPOA7zFz7Dd3YVJUy7ZBPYfc9jCCRmXkg0WMXVwDC2EJtWEm9tyn5oTVd0yoxMRognqF95Ro4WBqhQ6rlaJGabLIz7aCdqbGOlSEmfJtYniAx36uQ76;0.28;0.01;137
efP5zaRotQiXehfLsREKoHQzsp0MqC0hDS8e1vTXIr5OZZ5OBMOwLsmbnX6ba5UXwQ8DYUmoe7DxguJz33H4MQqjVflXCV2lUL1RatXs7GgR7a1I988Ocv5ufI0KmHGv0gFSdrbP3WZ8vDdvLHxgLA;0.28;0.01;164
yonz2tBSUpQOMBbpmu06aT2P21FqA1wj4DEP9cAYpnVsxhZwYvXyIlFxZYYBzmuV46vUL8DNwm4Z1ZAMGhKMb4BjB8vinBG1uVxo9gXsT40plHcwDvD8RAJLO37vg5T5bGgFm8q4DIYjvUFI3Xe9ee;0.28;0.01;185
MToKOclnePHTmkfMICE4Bsgw2krnbnqZWDLyhpbdq94EwrxKsJm6aHZwz7cWRU98un1u5GpOaC2IOKWAqNJcr33k4A65IrybBDOPMdQihXAtNnqWj3QyArp5vQ3l9vBmXqDHVwdc65LbqHMVNdnCmq;0.29;0.01;22
fLN2eEbhA3tQUVND6Lv4eI7TS8i5yD8z0gUzH7kZYY5SkvxWTnXDWq993cg8tNOAdRDJxKcb0SJrKVu8ujiaUoWArgaXQcOaGYOuxbw2D8estl1MAjidnllMiaozkPmB8m68r73x8e1NIahiOq1KDp;0.29;0.01;22
G9O3RRrRPn6TNsdv6gdBx0oafKvE31LoKZ6FZZIK8t2Ak5EMZ8rhLtSuz4CL1a2tPudFWVpRgtPnOZ6LagJPiyttk676KW4v2XUewcFMUcKPK26W85bP920eCnb6nyyJiZkinVVDsvOgQQcMZbcK0F;0.29;0.01;46
2KGAi0dPFy8Ap3bCkV0meCWJy5HfdVUIIi4WIWC6uSqYDnEYJfrfbxO7oxKKxSWTBHuJSGRBthgyzbYQRcgjxu6yY0phbzluYdWG2o7hZTtPDZlmSKMB65r8Cm2IdF7lFteVXT7G7aOqlN4TEcP4fd;0.29;0.01;70
eSMHVRcku75GDG5eeyZroPMCQTSH1czSdIMWKYQbuw7jeWJvqMiIUorgrcX4tx4Jo2MFxREZTUr1u0emUrM8D19FPwEIBZiDAunZAfsuUqu0DGJZls4RjAFJ8AdqJqc7oJC6cWWdULjGpFg3wcGD8k;0.29;0.01;91
P5pWzcSoMKLzNOYSWS3ZGpEEv8g6xZMjpyVXBYV9kMxo4S2fzUwotfgdEwIrYz6lUU7WxxlTTkWm1Pgo2KdvVsluihk27nfD4rLqFEb7T55xOlBAxSSr5H0d8hV8RaKQyfllmvZu5Zfieo9X8XfTcm;0.29;0.01;99
AFt0YC9vQQwA9WVETPTMAU3rba6JaZrmo2WbZIxC4FoO4qGEi5sNBg5C0ghmWDP2tYIEC3pAl84mQpMTL2Eyifagdt3sIlkfBWOSynkIdHQ190GowmaNDMdMhmgWhvSYgOoqsd01hJSB8EWoA3XA4h;0.29;0.01;126
RH3vYL7HpqYGYf4LVfALY4zCEi2MA2UKNm5FMf3859Mn0yelKmB0qt3eDnwruyqnoiA3bu7IWCXkxvIEmZBXLgLmaq43dBEvTWVe3bqQizwowM9cpy9kjKdpoW3nQ0fDAWkCZxfkT6nJlzHfL2s2Sf;0.3;0.01;72
ZzTbdDW9ZQ1EAT3ULpmB1or0d9USJfqe73pAbnTwTDjiPvzwg8ZUakw52Ih0gMC0MRiEq2TXEPerwmvTkvp3JIwoYVYX9UE2xPdw9BPV9mw2wR3Bl10cAYduqxUEblAAFsZia3mCpcKGT5VYf9Z7cj;0.3;0.01;76
8hi66ZZ5qW0EGAdr32ohIMWOc0vOddXmfnHOppHF1mCnpXtasHkPxM1ULYguyvlrIz77yxY1th4N1djEWpTblzgjA2JzyWnMWrpRz63tvrU8sBX9BT8bkieNJfW6I3J0XoqlgnDIvbyreOTTrZzZzM;0.3;0.01;95
L8foSRM9JmDk7vLlbPRbpP7jjliMSTmh7M9v0Y6UDdGJMcKctgJ3MFhuhThXZiXWI2Canss5rLPPyQWlbqnQidNDSSdpzghZxBLwfLIxpvhGBf1bqS38PSM0kxb6JuQHepzLe7cpTQwGm348Wng7Cb;0.3;0.01;102
quTprZ9gxZee4L7dGJc8Mb4FIVRapqenKU2j3zUoUBMUlIAIp7nQq7kmsz3unabCGlQC0fXiEK9pWHr6IiSfRG4t6VX1QREcWaA9V02rp5kPFs8SvIGeqjMlW6aX2QPC5JNpwveFpoN2wunW6xtifp;0.3;0.01;115
kTQYHW4lc6Dw5N1H1oCP3aYGeJzCl42N5y6aRZh1pTT4UHDtOSqzmxADhN8db26WmF6hdEzLbqXGhzq4YKsE4Ee9ra3pDbc6uWUDao9DCUTjB4RNSLGDZrOm4hpMrn1wvezmTR0UytFgHKanryrcT5;0.3;0.01;131
57RDnHCndZFkPF8vNdc3qpxkmttnsmEJly5KbaksuFqu56xJYDpxcz6UCtnm5U7QvzlGofJ0cHcAS3BX9WNYTOHZn8Dxl3YDF5axC1pS2KcjOAnx6YCPgoLtyqrlWGVTVPdyuRGxtrR7C9UZ1Q3twh;0.3;0.01;137
eRuEaMOJsYnW7gcYo1VayUoFKkqawgXewZj2BGlLYmKyvO6MLN1WmR4opM1qVCxt83WjJHeZaZ9yc7HjhuOhXloOeBJK2yzTEA4rivixh5ArgwabJd80TEfYGuI0zsoYLDU7n7i4EJUEeK9lmOGe5Q;0.3;0.01;138
AbY7Dl7T04bgspMnNcbOqNiVB0fLnl2BVCQkMtKp2Wmtw2jXNaVVN9X9J6fFwxKHfG4rbtLrq3qLHg8uNrtkPGceAfKnswyiPeNDHszSvxICp2HdMquz3zZm6w9s6fw7VFFxHgJNOVPDFxnGHHzvyK;0.31;0.01;24
XmkpVaKYvqWxJvFg1i8mpv20XIitym1w47ZLh7od5ulwVp4sOeFpE5skw11mEKYYmGUaXtzjx2jnH8ztG1AGLOzkXe0mqIX8Kc7fdWckfYd1JTDwIyadTsxW019NQOudO83RBNalF5OUL0c0UjZROh;0.31;0.01;64
dSKnBiJRaznGa4qg9oaodVpeYW0DJ8MzzFDEED3VrDFeedIZ2WsZIInvBYC3KelMnpxfFuWa5kVkS8ajSoEUjyRmtXQQjfprv4pZDXXYEsKwO9kvVCi8ACqEWYnchr1vELkRa4XyxPfkAy0lSPvcGp;0.31;0.01;64
